ID,farmer_name,training_day,gender,registration,age,group_name,belong_to_cooperative,county,subcounty,ward,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days,has_topic_trained_on,trainer,topics_list
ID_XA7WH2,FAR_lavwpyk,2024-05-09,Female,Ussd,Above 35,GRP_oepmmkg,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Management Practises..'], ['Poultry Health Management..']]"
ID_3F58RY,FAR_nqrqrev,2024-05-09,Male,Ussd,Above 35,GRP_vbqcvrl,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dyoowidn,0,0,0,1,['TRA_rkvyofbh'],"[['Biosecurity In Poultry Farming', 'Feeding A Lactating Cow'], ['Feeding A Lactating Cow'], ['Biosecurity In Poultry Farming']]"
ID_PEE3G1,FAR_agztpsm,2024-05-09,Female,Ussd,Below 35,GRP_wfnfvpj,0,CNT_mggvna,SUB_sxusspx,WRD_jeznoqyg,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Feeding A Lactating Cow']]"
ID_WYHHWX,FAR_ryoujpf,2024-05-09,Female,Manual,Above 35,GRP_cknwssm,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,['TRA_suiifsur'],"[['Goat Management Practices'], ['Poultry Management Practises..'], ['Disadvantages Of Natural Mating.'], ['The Benefits Of Ndume App']]"
ID_B30JUG,FAR_surhfdf,2024-05-09,Male,Ussd,Above 35,GRP_vgsvvvt,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Management Practises..'], ['Poultry Health Management..']]"
ID_ST4NSK,FAR_syqsmfl,2024-05-09,Male,Manual,Below 35,GRP_vbqcvrl,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dyoowidn,0,0,0,1,['TRA_rkvyofbh'],"[['Biosecurity In Poultry Farming'], ['Biosecurity In Poultry Farming']]"
ID_WWUVFA,FAR_zmhdskv,2024-05-09,Female,Ussd,Above 35,GRP_tcxzpzj,0,CNT_yljqnl,SUB_jchavji,WRD_kmaqgnin,0,0,0,1,['TRA_suiifsur'],"[['The Benefits Of Ndume App'], ['Goat Management Practices'], ['Poultry Management Practises..'], ['Disadvantages Of Natural Mating.']]"
ID_R7GU4Q,FAR_panbmee,2024-05-09,Female,Ussd,Above 35,GRP_ctqtane,0,CNT_lpotuu,SUB_lpotuuf,WRD_ivmggvna,0,0,0,0,['TRA_szrwyfzz'],"[['Herd Health Management.', 'Poultry Health Management..', 'Poultry Management Practises..', 'The Benefits Of Ndume App']]"
ID_RZJ690,FAR_moinlux,2024-05-09,Male,Ussd,Above 35,GRP_ctqtane,0,CNT_lpotuu,SUB_lpotuuf,WRD_ivmggvna,0,0,0,0,['TRA_szrwyfzz'],"[['Herd Health Management.', 'Poultry Health Management..', 'Poultry Management Practises..', 'The Benefits Of Ndume App']]"
ID_9HBVNC,FAR_jepjuig,2024-05-09,Male,Ussd,Below 35,GRP_oepmmkg,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Management Practises..'], ['Poultry Health Management..'], ['Herd Health Management.']]"
ID_UZM1OD,FAR_ibnsgxv,2024-05-09,Male,Ussd,Above 35,GRP_vbqcvrl,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dyoowidn,0,0,0,1,['TRA_rkvyofbh'],"[['Biosecurity In Poultry Farming', 'Feeding A Lactating Cow'], ['Feeding A Lactating Cow'], ['Biosecurity In Poultry Farming']]"
ID_E209WR,FAR_lbqqrgi,2024-05-09,Male,Ussd,Below 35,GRP_jgutyol,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Management Practises..'], ['Poultry Health Management..'], ['Herd Health Management.'], ['Poultry Management Practises..'], ['Poultry Health Management..'], ['The Benefits Of Ndume App'], ['Herd Health Management.']]"
ID_3BTWIJ,FAR_ohtwthl,2024-05-09,Male,Ussd,Above 35,GRP_vgsvvvt,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Management Practises..'], ['Poultry Health Management..'], ['Herd Health Management.'], ['The Benefits Of Ndume App']]"
ID_S5G42Y,FAR_zsxhkwm,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],[['Antimicrobial Resistance']]
ID_VXUZDI,FAR_rwhalfx,2024-05-10,Female,Ussd,Above 35,GRP_zwpoerh,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],[['Aflatoxin In Dairy Farming']]
ID_Z65I4O,FAR_taytjvs,2024-05-10,Female,Ussd,Below 35,GRP_ckrlhgu,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance', 'Why You Should Vaccinate Your Animals']]"
ID_ZMN0IY,FAR_pemezgs,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_UIB32C,FAR_sifutgb,2024-05-10,Female,Manual,Above 35,GRP_atohzbm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Infertility In Dairy Cows'], ['Deworming Your Dairy Animal'], ['Antimicrobial Resistance']]"
ID_72AR4N,FAR_jfvultp,2024-05-10,Male,Ussd,Below 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_SM7NDB,FAR_jmsfjbk,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_1HVY2L,FAR_mjymvkg,2024-05-10,Male,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_6SYJBZ,FAR_vnimnqt,2024-05-10,Female,Manual,Above 35,GRP_fuuvmbu,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Antimicrobial Resistance'], ['Infertility In Dairy Cows']]"
ID_8CGWUV,FAR_smivwup,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_0AQ5PV,FAR_tdrsmag,2024-05-10,Male,Manual,Above 35,GRP_fuuvmbu,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],[['Deworming Your Dairy Animal']]
ID_3S7HFB,FAR_bjypvts,2024-05-10,Male,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_DJV5N0,FAR_bryuqgg,2024-05-10,Female,Manual,Above 35,GRP_atohzbm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Infertility In Dairy Cows'], ['Deworming Your Dairy Animal'], ['Antimicrobial Resistance'], ['Aflatoxin In Dairy Farming']]"
ID_RMX600,FAR_eqwgzgp,2024-05-10,Male,Manual,Above 35,GRP_fuuvmbu,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Antimicrobial Resistance'], ['Infertility In Dairy Cows'], ['Deworming Your Dairy Animal'], ['Aflatoxin In Dairy Farming']]"
ID_7RJH4F,FAR_enqithg,2024-05-10,Male,Ussd,Below 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_GDS5WS,FAR_gujdhjc,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_FHMO9Q,FAR_dkgygst,2024-05-10,Female,Ussd,Below 35,GRP_zwpoerh,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance', 'Why You Should Vaccinate Your Animals']]"
ID_PX80FU,FAR_pxlcfjc,2024-05-10,Male,Ussd,Above 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Infertility In Dairy Cows'], ['Deworming Your Dairy Animal'], ['Aflatoxin In Dairy Farming'], ['Antimicrobial Resistance']]"
ID_LPY1R0,FAR_vsucsyz,2024-05-10,Female,Ussd,Below 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_O5IGKT,FAR_uecgktr,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_LGSJXX,FAR_rjhodbm,2024-05-10,Male,Ussd,Above 35,GRP_atohzbm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Infertility In Dairy Cows'], ['Deworming Your Dairy Animal'], ['Antimicrobial Resistance'], ['Aflatoxin In Dairy Farming']]"
ID_JLE10Y,FAR_korustv,2024-05-10,Female,Ussd,Above 35,GRP_romxbzl,1,CNT_fhdsoy,SUB_mdyljqn,WRD_bbrifgee,0,0,0,1,['TRA_rkvyofbh'],"[['Kienyeji Chicken Rearing For October'], ['Kienyeji Chicken Rearing For October']]"
ID_ZUBFYR,FAR_vytmqkn,2024-05-10,Male,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_ICMVP1,FAR_ustetcy,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_3XM25E,FAR_tnntrxw,2024-05-10,Female,Manual,Above 35,GRP_fuuvmbu,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Infertility In Dairy Cows'], ['Deworming Your Dairy Animal']]"
ID_JUK7RX,FAR_owpphfg,2024-05-10,Female,Ussd,Below 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_3GUD61,FAR_lggwomc,2024-05-10,Male,Manual,Above 35,GRP_fuuvmbu,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Antimicrobial Resistance'], ['Infertility In Dairy Cows'], ['Deworming Your Dairy Animal'], ['Aflatoxin In Dairy Farming']]"
ID_FHK2WS,FAR_qkogouv,2024-05-10,Male,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_I7JYRN,FAR_ajyfwcz,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_OE078P,FAR_yhyvkig,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],[['Antimicrobial Resistance']]
ID_Y9JVA4,FAR_zgpojao,2024-05-10,Female,Manual,Above 35,GRP_atohzbm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Infertility In Dairy Cows'], ['Antimicrobial Resistance']]"
ID_0AD5KG,FAR_gbqvrzm,2024-05-10,Male,Manual,Above 35,GRP_atohzbm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Infertility In Dairy Cows'], ['Deworming Your Dairy Animal'], ['Antimicrobial Resistance'], ['Aflatoxin In Dairy Farming']]"
ID_KEJ6A4,FAR_ycldrer,2024-05-10,Male,Manual,Above 35,GRP_fuuvmbu,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Antimicrobial Resistance'], ['Infertility In Dairy Cows'], ['Deworming Your Dairy Animal'], ['Aflatoxin In Dairy Farming']]"
ID_MYG8ZJ,FAR_vyrnsvf,2024-05-10,Female,Manual,Above 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Antimicrobial Resistance']]
ID_5ZS3X6,FAR_cbeatez,2024-05-10,Male,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance'], ['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_HG0ML7,FAR_jegssfn,2024-05-10,Female,Manual,Above 35,GRP_fuuvmbu,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],[['Deworming Your Dairy Animal']]
ID_OZ47AK,FAR_wuqklsd,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_HHLRAW,FAR_thrtvla,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_KR1QDO,FAR_nuhhuge,2024-05-10,Female,Ussd,Below 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],[['Antimicrobial Resistance']]
ID_JLD146,FAR_mkwhyrz,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_9VCWE6,FAR_actvsol,2024-05-10,Male,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_WO37MZ,FAR_zpmyvsk,2024-05-10,Female,Ussd,Below 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_AUY7NH,FAR_jlhngcl,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_9RHK9B,FAR_tvhqbak,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_6GCFMB,FAR_jmzyjwp,2024-05-10,Male,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_71BF0O,FAR_xqvdjsh,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_GBM8SI,FAR_jakmfgw,2024-05-10,Male,Ussd,Above 35,GRP_atohzbm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Infertility In Dairy Cows'], ['Deworming Your Dairy Animal'], ['Antimicrobial Resistance'], ['Aflatoxin In Dairy Farming']]"
ID_84NMW7,FAR_hjatugt,2024-05-10,Female,Ussd,Above 35,GRP_cfnitis,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],"[['Aflatoxin In Dairy Farming', 'Antimicrobial Resistance']]"
ID_AN6D2E,FAR_ojkfbwe,2024-05-11,Male,Manual,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_PDE7GV,FAR_qgtiosc,2024-05-11,Female,Ussd,Below 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_5U22MP,FAR_aghcczq,2024-05-11,Female,Manual,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_NFMI4F,FAR_usmrqcn,2024-05-11,Female,Ussd,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_JES0JJ,FAR_tsynuio,2024-05-11,Female,Ussd,Below 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_Q0S17V,FAR_nkirybw,2024-05-11,Female,Ussd,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_75CHBF,FAR_zgsqwyk,2024-05-11,Male,Ussd,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Health Management', 'Diseases In Dairy Farming', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Health Management']]"
ID_8AOVA7,FAR_ojkwclv,2024-05-11,Female,Manual,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_PM0227,FAR_rnfsgzm,2024-05-11,Female,Ussd,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_77E4RQ,FAR_dtzsevm,2024-05-11,Female,Ussd,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_NIWG7H,FAR_sjjfskd,2024-05-11,Female,Ussd,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_AL4AAJ,FAR_tknridb,2024-05-11,Female,Manual,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_NU3F9L,FAR_kqymqxp,2024-05-11,Female,Ussd,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_ZRXOH7,FAR_tykmtpk,2024-05-11,Female,Ussd,Above 35,GRP_lzzrndd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity']]"
ID_GI872Q,FAR_poeides,2024-05-12,Male,Manual,Above 35,GRP_qjvdbxg,0,CNT_rihpna,SUB_twzhvtx,WRD_bnfrgvit,0,0,0,1,['TRA_ubcgvofe'],[['Dairy And Poultry Nutrition With Pembe Feeds']]
ID_7QBAFV,FAR_xhnrgpy,2024-05-12,Male,Ussd,Above 35,GRP_olrwyje,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Importance Of Mineral Supplementation'], ['Poultry Health Management. Practices']]"
ID_0I8PTT,FAR_uwgamcp,2024-05-12,Male,Ussd,Above 35,GRP_ceqkitf,0,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Health Management', 'Diseases In Dairy Farming', 'Poultry Health Management']]"
ID_SSKDSH,FAR_ntddsfx,2024-05-12,Female,Manual,Above 35,GRP_mjhypfd,1,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],"[['Dairy Health Management'], ['Poultry Health Management'], ['Diseases In Dairy Farming']]"
ID_AKWDFU,FAR_fsypqkg,2024-05-12,Male,Manual,Above 35,GRP_qjvdbxg,0,CNT_rihpna,SUB_twzhvtx,WRD_bnfrgvit,0,0,0,1,['TRA_ubcgvofe'],"[['Dairy And Poultry Nutrition With Pembe Feeds'], ['Mama Silage Bags']]"
ID_FX4U3Y,FAR_kqyvosa,2024-05-12,Female,Ussd,Below 35,GRP_ihoolrw,0,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,0,['TRA_dttdgplk'],[['Poultry Health Management']]
ID_YEJDTH,FAR_mzumarc,2024-05-12,Male,Ussd,Below 35,GRP_olrwyje,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Importance Of Mineral Supplementation'], ['Poultry Health Management. Practices']]"
ID_9PT7YE,FAR_vggbrne,2024-05-12,Male,Manual,Below 35,GRP_nbywrps,0,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,0,['TRA_dttdgplk'],[['Dairy Health Management']]
ID_359BOP,FAR_uysvhms,2024-05-12,Male,Ussd,Above 35,GRP_cksemys,0,CNT_lpotuu,SUB_hdsoyfn,WRD_dsoyfnyw,0,0,0,0,['TRA_szrwyfzz'],[['Herd. Health. Management']]
ID_8A4E2V,FAR_joejumy,2024-05-12,Female,Manual,Above 35,GRP_eldhpyw,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,1,1,1,1,['TRA_kkzpfdtu'],"[['Importance Of Mineral Supplementation'], ['Poultry Health With Biodeal'], ['Herd. Health. Management']]"
ID_VD6PSY,FAR_ugwptvl,2024-05-12,Female,Manual,Above 35,GRP_qjvdbxg,0,CNT_rihpna,SUB_twzhvtx,WRD_bnfrgvit,0,0,0,1,['TRA_ubcgvofe'],[['Dairy And Poultry Nutrition With Pembe Feeds']]
ID_57RXEG,FAR_scqakiw,2024-05-12,Male,Ussd,Below 35,GRP_ceqkitf,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Health Management', 'Diseases In Dairy Farming']]"
ID_OEU7ZU,FAR_bcftefg,2024-05-12,Female,Ussd,Above 35,GRP_eldhpyw,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,1,1,1,1,['TRA_kkzpfdtu'],"[['Importance Of Mineral Supplementation'], ['Poultry Health With Biodeal'], ['Herd. Health. Management']]"
ID_XHCOZX,FAR_iugxdug,2024-05-12,Female,Ussd,Above 35,GRP_usdagtx,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,['TRA_suiifsur'],"[['Herd. Health. Management'], ['Poultry Health Management. Practices']]"
ID_ND3UC1,FAR_zdtqooc,2024-05-12,Male,Manual,Above 35,GRP_qjvdbxg,0,CNT_rihpna,SUB_twzhvtx,WRD_bnfrgvit,0,0,0,1,['TRA_ubcgvofe'],[['Mama Silage Bags']]
ID_IG1HIH,FAR_jtsykvw,2024-05-12,Female,Ussd,Below 35,GRP_lnfbrfz,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Poultry Health Management. Practices']]
ID_H3WRLX,FAR_kchltbj,2024-05-12,Female,Manual,Above 35,GRP_eldhpyw,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Herd. Health. Management'], ['Importance Of Mineral Supplementation'], ['Poultry Health With Biodeal']]"
